Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
3.881,6.7801,287.5969,1578.495,39.1007,23.8377,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.881,6.5325,314.6253,354.8387,41.0557,23.6422,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
4.312,6.7251,341.7921,288.172,35.1906,23.4467,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.102,6.6426,369.0567,296.7742,35.1906,23.8377,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.748,6.4775,396.1584,348.3871,43.0108,24.4242,Abnormal,Low,Normal,Normal,Low,Normal,Polluted
3.187,6.5325,110.4969,1578.495,39.1007,24.7175,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.187,6.5325,83.2486,281.7204,25.4155,24.4242,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.5325,56.1388,1578.495,25.4155,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.343,6.4775,28.9394,1569.892,41.0557,24.6198,Abnormal,Low,Low,Abnormal,Low,Normal,Polluted
3.083,6.5325,1.7644,1578.495,41.0557,24.913,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.135,6.5601,25.4024,277.4193,41.0557,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.6701,52.4959,1006.452,41.0557,24.131,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.715,6.7251,79.7035,1584.946,37.1457,23.4467,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.505,6.5876,106.9518,1561.29,41.0557,23.2512,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.6,6.4775,134.0942,1578.495,25.4155,22.7625,Low,Low,Low,Abnormal,Low,Normal,Polluted
4.102,6.4775,161.3669,623.6559,27.3705,23.4467,Low,Low,Low,High,Low,Normal,Polluted
3.77,6.5325,188.5256,1584.946,29.3255,23.349,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.187,6.4775,215.6109,1582.796,39.1007,24.2287,Abnormal,Low,Low,Abnormal,Low,Normal,Polluted
4.049,6.7251,242.5497,1608.602,25.4155,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.696,6.5876,269.5943,288.172,35.1906,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.7801,296.7041,537.6344,29.3255,24.6198,Abnormal,Normal,Low,High,Low,Normal,Polluted
4.049,6.5325,323.8221,292.4731,29.3255,24.2287,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.696,6.5325,350.9971,1576.344,43.0108,24.7175,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.748,6.505,378.1069,1135.484,41.0557,24.131,Abnormal,Normal,Normal,High,Low,Normal,Polluted
3.748,6.7801,405.2737,262.3656,29.3255,24.522,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.592,6.5325,101.4141,266.6667,37.1457,24.913,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.54,6.7251,74.2636,1578.495,25.4155,24.3265,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.395,6.6151,47.1049,1565.591,41.0557,24.7175,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.395,6.5325,19.93,1604.301,41.0557,24.522,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.395,6.7801,7.2043,273.1183,25.4155,24.3265,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.488,6.5325,34.3548,1494.624,25.4155,24.6198,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.343,6.7251,61.5624,273.1183,35.1906,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.488,6.5325,88.7048,1584.946,35.1906,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.488,6.5876,115.8798,296.7742,25.4155,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.343,6.4775,142.9977,843.0107,25.4155,24.522,Abnormal,Low,Low,High,Low,Normal,Polluted
3.343,6.6701,170.132,255.914,41.0557,24.3265,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.239,6.5325,197.2906,959.1398,25.4155,24.2287,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.135,6.5325,224.4575,288.172,35.1906,24.2287,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.826,6.6976,251.6406,1580.645,25.4155,23.349,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.146,6.7801,278.5549,277.4193,39.1007,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.482,6.5325,305.7787,1569.892,41.0557,22.958,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.202,6.6701,332.8234,1584.946,29.3255,23.0557,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.743,6.7801,360.1205,283.871,37.1457,23.1535,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.836,6.5325,387.2304,290.3226,37.1457,22.8602,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.423,6.4775,119.4493,286.0215,39.1007,23.1535,Low,Low,Low,Normal,Low,Normal,Polluted
3.893,6.5325,92.2743,283.871,37.1457,24.0332,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.7251,65.0912,1595.699,41.0557,24.3265,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.102,6.5325,37.9081,279.5699,35.1906,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.5325,10.6761,1582.796,43.0108,24.2287,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.991,6.7251,16.4337,1591.398,35.1906,23.74,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.488,6.7801,43.6087,1578.495,25.4155,24.6198,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.826,6.5601,70.7836,286.0215,39.1007,23.9355,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.447,6.7801,97.9423,1595.699,41.0557,24.3265,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.447,6.7251,125.0603,283.871,35.1906,24.131,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.447,6.6701,152.2108,1576.344,35.1906,24.131,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.135,6.4775,179.3939,1004.301,41.0557,24.913,Abnormal,Low,Low,High,Low,Normal,Polluted
4.049,6.5601,206.5445,1584.946,37.1457,24.522,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.748,6.5325,233.6461,589.2473,35.1906,24.7175,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.592,6.4775,260.8211,1595.699,29.3255,24.522,Abnormal,Low,Low,Abnormal,Low,Normal,Polluted
3.644,6.5876,287.9798,1587.097,43.0108,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.192,6.5325,315.1548,1610.753,46.9208,25.1085,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.447,6.5325,342.2727,277.4193,41.0557,24.4242,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.343,6.5325,369.464,1572.043,39.1007,24.913,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.54,6.6701,396.6797,1492.473,41.0557,24.7175,Abnormal,Normal,Normal,High,Low,Normal,Polluted
3.447,6.5325,110.0326,1576.344,25.4155,24.2287,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.592,6.7526,82.8576,1597.849,17.5953,24.2287,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.881,6.5325,55.6419,290.3226,35.1906,23.8377,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.77,6.6701,28.4669,1582.796,27.3705,23.1535,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.146,6.5325,1.2919,296.7742,27.3705,23.74,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.936,6.505,25.7608,290.3226,39.1007,23.6422,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.936,6.5325,52.8218,1576.344,35.1906,23.5445,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.621,6.4775,79.8501,273.1183,25.4155,22.958,Abnormal,Low,Low,Normal,Low,Normal,Polluted
4.146,6.7526,107.131,1584.946,35.1906,23.2512,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.376,6.6701,134.3304,281.7204,41.0557,22.8602,Low,Normal,Low,Normal,Low,Normal,Polluted
3.187,6.5325,161.5217,972.043,25.4155,24.0332,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.715,6.4775,188.7129,286.0215,41.0557,23.74,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.615,6.4775,215.8065,266.6667,35.1906,23.74,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.748,6.5876,243.0873,1578.495,29.3255,24.3265,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.423,6.5325,270.2542,264.5161,35.1906,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.049,6.45,297.4291,286.0215,41.0557,24.0332,Low,Low,Low,Normal,Low,Normal,Polluted
3.851,6.5325,324.6856,296.7742,25.4155,24.131,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
2.899,6.4775,351.8035,1576.344,21.5054,25.0108,Abnormal,Low,Normal,Abnormal,Low,Normal,Polluted
3.187,6.4775,378.9215,1584.946,37.1457,24.8153,Abnormal,Low,Normal,Abnormal,Low,Normal,Polluted
3.592,6.5325,406.0801,1576.344,25.4155,24.131,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.54,6.7251,100.681,1572.043,39.1007,24.522,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.094,6.5876,73.4898,1602.151,29.3255,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.644,6.5325,46.2089,1584.946,25.4155,24.6198,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.505,19.0991,277.4193,41.0557,24.8153,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.893,6.5325,8.0922,1584.946,37.1457,24.8153,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.488,6.6701,35.2183,763.4409,35.1906,24.913,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.644,6.4775,62.3607,286.0215,41.0557,24.131,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.644,6.4775,89.5846,288.172,35.1906,24.2287,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.291,6.45,116.8166,275.2688,39.1007,24.7175,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.77,6.6151,144.073,759.1398,41.0557,23.5445,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.083,6.5601,171.2561,374.1935,25.4155,24.0332,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.343,6.5601,198.3822,1576.344,35.1906,24.2287,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.592,6.4775,225.4757,1589.247,37.1457,24.522,Abnormal,Low,Low,Abnormal,Low,Normal,Polluted
3.77,6.4775,252.6751,292.4731,25.4155,23.9355,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.748,6.5325,279.8338,283.871,35.1906,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.426,6.5325,307.0414,1593.548,37.1457,25.0108,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.54,6.45,334.2408,337.6344,39.1007,24.131,Abnormal,Low,Normal,Normal,Low,Normal,Polluted
3.644,6.4775,361.3913,1477.419,25.4155,24.7175,Abnormal,Low,Normal,High,Low,Normal,Polluted
3.187,6.5325,388.5419,1597.849,35.1906,24.7175,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
2.948,6.7801,118.1134,1569.892,41.0557,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.447,6.7801,90.9384,1563.441,29.3255,24.131,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.343,6.7526,63.7797,266.6667,35.1906,24.0332,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.916,6.5325,36.5477,1443.011,25.4155,22.7625,Abnormal,Normal,Low,High,Low,Normal,Polluted
4.081,6.5325,9.3646,1597.849,25.4155,22.3715,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.505,6.5325,17.9733,288.172,27.3705,23.1535,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.77,6.5325,44.9283,1602.151,35.1906,23.6422,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.671,6.4775,72.2418,288.172,37.1457,23.0557,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.395,6.4775,99.4982,286.0215,39.1007,24.131,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.083,6.7251,126.7465,286.0215,39.1007,24.2287,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.049,6.4775,153.9296,1569.892,25.4155,24.0332,Low,Low,Low,Abnormal,Low,Normal,Polluted
3.748,6.5601,181.0068,277.4193,41.0557,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.945,6.7801,208.1248,260.215,39.1007,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,6.5876,235.2672,1148.387,25.4155,24.6198,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.893,6.5325,262.4992,1578.495,25.4155,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.661,6.7801,289.609,1578.495,41.0557,25.2063,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.7251,316.7677,1569.892,41.0557,24.7175,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.748,6.5876,343.9752,290.3226,35.1906,24.6198,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.524,6.5325,371.1421,288.172,35.1906,25.1085,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.378,6.4775,398.3659,1511.828,29.3255,25.0108,Abnormal,Low,Normal,Abnormal,Low,Normal,Polluted
3.748,6.6151,108.3382,1584.946,35.1906,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.426,6.5325,81.1714,270.9677,27.3705,25.4018,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.291,6.7801,54.0127,286.0215,35.1906,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.6976,26.8703,290.3226,39.1007,24.913,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.7801,0.2639,281.7204,41.0557,24.3265,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
4.153,6.6701,27.4471,296.7742,35.1906,24.4242,Low,Normal,Low,Normal,Low,Normal,Polluted
4.312,6.6701,54.6628,1578.495,41.0557,23.4467,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.881,6.5876,81.8133,286.0215,39.1007,23.6422,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.533,6.4775,108.9883,288.172,29.3255,23.0557,Low,Low,Low,Normal,Low,Normal,Polluted
3.881,6.5325,135.9107,277.4193,29.3255,23.6422,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.77,6.4775,163.1427,572.043,29.3255,23.1535,Abnormal,Low,Low,High,Low,Normal,Polluted
4.304,6.4775,190.2688,1333.333,25.4155,21.9805,Low,Low,Low,High,Low,Normal,Polluted
3.963,6.5601,217.4519,1576.344,25.4155,22.2737,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.431,6.6701,244.521,283.871,43.0108,21.8827,Low,Normal,Low,Normal,Low,Normal,Polluted
4.423,6.5601,271.6797,288.172,37.1457,22.567,Low,Normal,Low,Normal,Low,Normal,Polluted
4.14,6.4775,298.9036,1569.892,41.0557,22.4692,Low,Low,Low,Abnormal,Low,Normal,Polluted
4.202,6.4775,326.0541,296.7742,25.4155,23.0557,Low,Low,Normal,Normal,Low,Normal,Polluted
4.589,6.5876,353.2047,264.5161,29.3255,23.6422,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.367,6.7251,380.3715,275.2688,39.1007,23.6422,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.423,6.7251,126.3082,1234.409,39.1007,23.1535,Low,Normal,Low,High,Low,Normal,Polluted
4.047,6.5876,99.1414,255.914,41.0557,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
3.291,6.5325,71.942,776.3441,25.4155,24.2287,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.748,6.7801,44.7263,587.0968,33.2356,24.6198,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.893,6.5601,17.7876,1591.398,29.3255,24.522,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.893,6.5325,9.1838,286.0215,39.1007,24.3265,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
4.153,6.5325,36.3343,1572.043,41.0557,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.8,6.4775,63.4034,260.215,41.0557,24.913,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.893,6.4775,90.6435,283.871,39.1007,24.131,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.748,6.7251,117.8348,288.172,35.1906,24.913,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
2.997,6.5325,145.0016,301.0753,39.1007,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.187,6.5325,172.1685,288.172,35.1906,24.8153,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.6701,199.3271,268.8172,41.0557,24.3265,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.592,6.7526,226.4532,260.215,41.0557,24.8153,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.622,6.5325,253.6038,1591.398,29.3255,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.945,6.5325,280.7625,1546.237,37.1457,24.7175,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.049,6.7251,307.9293,258.0645,17.5953,24.0332,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.748,6.7801,335.0228,709.6774,21.5054,24.131,Abnormal,Normal,Normal,High,Low,Normal,Polluted
3.524,6.5325,362.2059,535.4839,25.4155,25.0108,Abnormal,Normal,Normal,High,Low,Normal,Polluted
4.049,6.5325,389.3564,296.7742,35.1906,24.131,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.312,6.4775,117.3395,956.9893,41.0557,23.74,Low,Low,Low,High,Low,Normal,Polluted
3.893,6.5601,90.1971,1576.344,35.1906,24.0332,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.589,6.4775,62.9733,288.172,35.1906,23.2512,Low,Low,Low,Normal,Low,Normal,Polluted
4.202,6.5325,35.9286,281.7204,41.0557,23.6422,Low,Normal,Low,Normal,Low,Normal,Polluted
3.936,6.7801,8.77,423.6559,41.0557,23.6422,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.936,6.6151,18.3806,286.0215,39.1007,23.349,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.505,6.5325,45.5963,1597.849,25.4155,23.2512,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.963,6.5876,72.7468,296.7742,35.1906,22.8602,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.991,6.4775,99.9137,288.172,35.1906,23.8377,Abnormal,Low,Low,Normal,Low,Normal,Polluted
4.367,6.4775,127.0642,264.5161,25.4155,23.74,Low,Low,Low,Normal,Low,Normal,Polluted
3.936,6.5325,154.2147,283.871,39.1007,23.9355,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.7526,181.2431,281.7204,41.0557,24.3265,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,6.6701,208.4588,283.871,35.1906,24.4242,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.5325,235.4871,288.172,35.1906,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,6.4775,262.6132,281.7204,25.4155,24.131,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.991,6.5325,289.7719,277.4193,41.0557,23.9355,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
2.997,6.5876,316.9143,1578.495,29.3255,25.0108,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.54,6.5325,344.0648,288.172,37.1457,24.6198,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.893,6.5325,371.2154,1567.742,25.4155,24.8153,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.644,6.4775,398.3578,292.4731,21.5054,24.913,Abnormal,Low,Normal,Normal,Low,Normal,Polluted
3.426,6.5325,108.3545,296.7742,35.1906,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.187,6.4775,81.2773,744.0861,35.1906,24.913,Abnormal,Low,Low,High,Low,Normal,Polluted
3.748,6.7801,54.1105,255.914,41.0557,24.3265,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.524,6.5876,27.0169,292.4731,21.5054,25.1085,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.54,6.4775,0.1743,283.871,39.1007,24.913,Abnormal,Low,Abnormal,Normal,Low,Normal,Polluted
3.54,6.7801,27.3737,967.7419,41.0557,24.522,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.893,6.4775,54.5161,1610.753,25.4155,24.8153,Abnormal,Low,Low,Abnormal,Low,Normal,Polluted
3.644,6.4775,81.6667,273.1183,25.4155,24.913,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.945,6.5876,108.8009,617.2043,37.1457,24.7175,Abnormal,Normal,Low,High,Low,Normal,Polluted
4.256,6.5325,135.9433,1604.301,41.0557,24.4242,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.312,6.4775,163.102,1587.097,39.1007,23.5445,Low,Low,Low,Abnormal,Low,Normal,Polluted
3.291,6.4775,190.2851,296.7742,21.5054,24.0332,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.881,6.5876,217.3949,286.0215,39.1007,23.5445,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.081,6.6426,244.6269,290.3226,37.1457,22.958,Low,Normal,Low,Normal,Low,Normal,Polluted
3.881,6.7801,271.7775,288.172,35.1906,23.8377,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.715,6.5876,298.8873,1584.946,35.1906,23.8377,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.881,6.5325,326.1193,1584.946,25.4155,23.8377,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.991,6.7801,353.2861,1610.753,37.1457,23.5445,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.187,6.4775,380.5099,541.9355,43.0108,24.3265,Abnormal,Low,Normal,High,Low,Normal,Polluted
4.312,6.4775,126.2757,262.3656,35.1906,23.74,Low,Low,Low,Normal,Low,Normal,Polluted
3.488,6.7801,99.1088,1578.495,41.0557,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.592,6.5325,71.9013,262.3656,35.1906,24.8153,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.083,6.5325,44.7589,817.2043,37.1457,24.8153,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.748,6.5325,17.592,292.4731,29.3255,24.6198,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.54,6.5325,9.5666,1584.946,43.0108,24.522,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.54,6.7801,36.6927,705.3763,25.4155,24.3265,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.893,6.5325,63.8188,1120.43,37.1457,24.8153,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.426,6.5876,90.9449,1227.957,35.1906,25.2063,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.524,6.7801,118.1281,1569.892,41.0557,25.4018,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.748,6.6701,145.303,1582.796,25.4155,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.748,6.4775,172.535,260.215,25.4155,24.913,Abnormal,Low,Low,Normal,Low,Normal,Polluted
3.748,6.6701,199.653,292.4731,17.5953,24.131,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.696,6.7801,226.8198,1578.495,25.4155,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,6.5325,253.9948,1593.548,29.3255,24.4242,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.153,6.5325,281.0964,283.871,43.0108,24.3265,Low,Normal,Low,Normal,Low,Normal,Polluted
4.423,6.7801,308.2959,1584.946,35.1906,23.5445,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.423,6.5325,335.479,1070.968,25.4155,23.1535,Low,Normal,Normal,High,Low,Normal,Unpolluted
4.836,6.5876,362.7354,296.7742,29.3255,22.2737,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.258,6.6151,389.9185,296.7742,35.1906,22.3715,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.991,6.7251,116.8508,290.3226,35.1906,23.1535,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.533,6.5325,89.7654,907.5269,25.4155,23.4467,Low,Normal,Low,High,Low,Normal,Polluted
4.688,6.7251,62.7941,260.215,41.0557,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.312,6.5325,35.5947,1610.753,29.3255,23.4467,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.312,6.4775,8.6478,1584.946,37.1457,23.349,Low,Low,Abnormal,Abnormal,Low,Normal,Polluted
4.256,6.5325,18.4376,929.0322,21.5054,24.522,Low,Normal,Abnormal,High,Low,Normal,Polluted
4.533,6.6976,45.5637,1574.193,41.0557,23.5445,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,6.5325,72.6654,277.4193,41.0557,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.153,6.4775,99.8159,1608.602,25.4155,24.131,Low,Low,Low,Abnormal,Low,Normal,Polluted
3.488,6.7251,126.9909,1584.946,35.1906,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
2.997,6.45,154.0762,1051.613,41.0557,25.2063,Abnormal,Low,Low,High,Low,Normal,Polluted
3.748,6.5325,181.2757,1563.441,25.4155,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.851,6.4775,208.5077,926.8817,25.4155,24.6198,Abnormal,Low,Low,High,Low,Normal,Polluted
3.426,6.5325,235.6989,262.3656,46.9208,25.1085,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.71,6.5325,262.8739,1600,41.0557,25.304,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.049,6.5325,290.0652,1584.946,29.3255,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.945,6.5325,317.2971,1595.699,29.3255,24.7175,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
4.153,6.5325,344.5047,729.0322,29.3255,24.522,Low,Normal,Normal,High,Low,Normal,Unpolluted
3.945,6.5325,371.6797,1595.699,41.0557,24.913,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
